sku_number,sku_description,priority_band,operator_decision,operator_action,order_units,selected_demand_units,raw_stock_gap_units,projected_stock_gap_units,order_reason_code,stock_position_status,demand_forecast_confidence,reason_short,audit_notes,has_explicit_hard_blocker
96475,May Face Lifter Fdn 102,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,HIGH,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=67,True
96484,May Face Lifter Fdn 123,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,HIGH,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=67,True
96487,May Face Lifter Fdn 325,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,HIGH,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=67,True
96486,May Face Lifter Fdn 220,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,HIGH,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=67,True
91912,Catr Glw Eye&Chk Pal,REVIEW,NO_PRIOR_PROMO_EVIDENCE_LOW_SOH_REVIEW,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,HIGH,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=68,True
194133,Aeropostale Berries&Cream 237,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=55,True
71548,Mf Divine Lash Masc Wp,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=57,True
194045,Csc Spot Treament 10Ml,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_falling_base_launch_total_conflict.,review=policy_falling_base_launch_total_conflict; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=52,True
193079,Mf Facefinity Universal Primer,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=58,True
188037,Mf False Lash Effect Serum,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=60,True
193054,Mf Facefinity Fndn Fair Porc,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=62,True
191380,Mf Mstrpce 2In1 Lash Wow Masc,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=62,True
90447,Mf F.L Eff Rchrg Masc Blk,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=63,True
94869,Essano Vit C Serum 30Ml,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_falling_base_launch_total_conflict.,review=policy_falling_base_launch_total_conflict; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=63,True
94874,Essano Coll Cleans Oil 150Ml,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_falling_base_launch_total_conflict.,review=policy_falling_base_launch_total_conflict; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=64,True
350165,Mf Masc False Lash Black,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=61,True
73217,Dv Ultralight D/Lot Spf50+50Ml,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=63,True
90980,Catr Hd Liquid Covrge Fndn 065,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=62,True
102282,Mf Lipfinity Spirtual,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=63,True
190137,Essano Hydrate Sp 600Ml,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=65,True
196240,Mf Lipfinity Pearly Nude 001,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=64,True
196932,Rim Better Filters Medium Deep,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=63,True
196931,Rim Better Filters Medium,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=63,True
67911,Neut Adv Acne Cleanser 150Ml,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=65,True
95024,Essano Coll Retinol Oil 20Ml,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_falling_base_launch_total_conflict.,review=policy_falling_base_launch_total_conflict; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=63,True
521120,May L/S Superstay Perpet Plum,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=63,True
198704,May Lash Sensa Firework Wtp,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=66,True
29850,Dv Ehg Soap-Free 500Ml,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=63,True
94011,May Ss Teddy 115 Coffeedate,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=63,True
93992,May Face Lift Stix 55 Nu Int,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,HIGH,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=67,True
93995,May Face Lift Stix 75 Nu Int,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,HIGH,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=67,True
70394,Npmu Plumping Primer 01,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,HIGH,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=67,True
96605,Npmu Make Em Wndr Fdn Light,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,HIGH,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=67,True
96615,Npmu Make Em Wndr Fdn Class Ta,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,HIGH,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=67,True
62977,Mf Ff Pwd Bronzer Lght Brnz,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=62,True
96624,Npmu Make Em Wndr Fdn Warm Ric,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,HIGH,Policy review override: policy_falling_base_launch_total_conflict.,review=policy_falling_base_launch_total_conflict; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=67,True
1226,May Fit Me Mte Pore Fdn Porc,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=65,True
96604,Npmu Make Em Wndr Fdn Fair Ivo,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,HIGH,Policy review override: policy_falling_base_launch_total_conflict.,review=policy_falling_base_launch_total_conflict; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=67,True
96614,Npmu Make Em Wndr Fdn Gold Lgh,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,HIGH,Policy review override: policy_falling_base_launch_total_conflict.,review=policy_falling_base_launch_total_conflict; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=67,True
26154,Neut H/B Cln Gelee Milk 145G,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=66,True
15769,Npmu 3C Palette Light,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=64,True
1229,May Fit Me Mte Pore Fdn Nt Bge,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,HIGH,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=66,True
94872,Essano Coll Face Moist 100Ml,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_falling_base_launch_total_conflict.,review=policy_falling_base_launch_total_conflict; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=63,True
39394,May Fitme Matte Pore Fdn Fporc,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,HIGH,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=67,True
91068,Catr Hd Liquid Covrge Fndn 020,REVIEW,NO_PRIOR_PROMO_EVIDENCE_LOW_SOH_REVIEW,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,HIGH,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=67,True
91067,Catr Hd Liquid Covrge Fndn 010,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,HIGH,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=67,True
196930,Rim Better Filters Light,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,HIGH,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=67,True
36223,May Fitme M+P Fd Fair Ivory,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,HIGH,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=67,True
39403,May Fitme Matte Pore Fdn Wnude,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,HIGH,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=67,True
93972,May Sunkisser Highlight 20 Int,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,HIGH,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=66,True
24420,May Fm Mpore Fdn Light Beige,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,HIGH,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=68,True
93973,May Sunkisser Highlight 21 Int,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,HIGH,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=67,True
54486,Mf Clr Elix Kiss Ruby Tsdy,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,8,8,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=8; recommended_units=0; confidence_pct=59,True
